smiles,±Í«©,Caspase-3/7 HepG2,CYP1A2 Antag,CYP2C19 Antag,CYP2C9 Antag,CYP3A4 Antag,CYP3A7 Antag,ARE Agon,Mito Membrane Disrupt,ER Stress,ER-beta Agon,PPARg Agon,RAR Agon,ERR Antag,GR Antag,PPARd Antag,PPARg Antag,TR Antag,MDR-1,HPGD Inhib
CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCC3CC2C(=O)O,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N,0,0,0,0,,0,0,,0,0,0,,0,0,,,,,,0
COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,0,1,,,1,,1,,0,0,0,,0,1,,,,,1,0
C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,1,0,1,1,,0,,0,0,,0,0,1,0,1,0,0,1,,0
CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,1,0,,0,0,0,0,,0,,0,0,0,,0,0,0,0,,0
CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,1,,,1,1,1,1,,0,1,0,,0,1,1,0,1,,,0
CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(CC3=CC=CC=C3)NC(=O)C(CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O,1,,,,,,,,,,,,,,,,,,,
CC(CC1=CC=CC=C1)N(C)CC#C,0,,,,,,,,,,,,,,,,,,,0
C(C(C(=O)O)S)(C(=O)O)S,1,,,,,,,,,,,,,,,,,,,
CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,0,0,1,1,1,,,0,0,,0,0,0,0,,,0,0,,0
COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CS8)O)O,1,,,,,,,,,,,,,,,,,,,
C1CN1P(=S)(N2CC2)N3CC3,1,0,1,1,1,1,1,,0,,0,0,0,,0,,0,0,,1
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,0,,,,,,,,,,,,,,,,,,,
CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
CCCCCCCCNC(C)C(C1=CC=C(C=C1)SC(C)C)O,1,,,,,,,,,,,,,,,,,,,0
CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O,1,,,,,,,,,,,,,,,,,,,
CN(CC(=O)O)C(=S)C1=CC=CC2=C1C=CC(=C2C(F)(F)F)OC,1,,,,,,,,,,,,,,,,,,,
CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O,0,,,,,,,,,,,,,,,,,,,
CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O,0,,,,,,,,,,,,,,,,,,,0
CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCCC3CC2C(=O)O,1,,,,,,,,0,,,0,,,0,,,0,,
C1C(C1N)C2=CC=CC=C2,1,,,,,,,,,,,,,,,,,,,
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,1,,,,,,,,,,,,,,,,,,,
C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N,1,1,1,0,,0,0,,0,0,,,1,1,,,,,,
CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,0,,,,,,,,0,,,0,,,,,,0,,
C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O,0,,,,,,,,,,,,,,,,,,,
CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC,0,,,,,,,,,,,,,,,,,,,0
COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,1,0,1,0,,1,,0,0,0,0,0,0,0,0,0,0,0,,0
C1=CC(=CC=C1C2=NC(=CS2)CC(=O)O)Cl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,
C1=CC(=CC=C1S(=O)(=O)NC=NCCSCC2=CSC(=N2)N=C(N)N)Br,1,,,,,,,,,,,,,,,,,,,
C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,,0,,0
CC1=NC(=CN1C2=CC=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
CC(C)C(C(=O)OCCOCN1C=NC2=C1N=C(NC2=O)N)N,1,,,,,,0,,,,,,,,,,,,,0
CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O,1,,,,,,,,,,,,,,,,,,,
CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,1,0,0,0,0,1,,,0,0,0,,,0,,0,,,,
CCOC(C(=O)C1=CC=C(C=C1)C2=CC=CC=C2)NC3=CC=C(C=C3)C(=O)O,1,,,,,,,,,,,,,,,,,,,
CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC,1,0,0,0,1,1,1,1,0,0,0,1,0,0,,,,,,
CN1CCC(CC1)NC2=NC=C3C(=N2)C(=NC=N3)NC4=CC(=C(C=C4)F)Cl,1,,,,,,,,,,,,,,,,,,,
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0,0,1,1,,0,0,1,,0,0,0,0,1,,0,0,,,0
CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0
C(CN)C(O)(P(=O)(O)O)P(=O)(O)O,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
CC12CC3CC(C1)(CC(C3)(C2)N)C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,1,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,,,
CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,1,,,,,,,,,,,,,,,,,,,
CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N,1,0,0,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C,1,,,,,,,,0,,,0,,,0,,,0,,
CCN(CC)C(=O)C(=CC1=CC(=C(C(=C1)O)O)[N+](=O)[O-])C#N,1,0,0,0,1,0,1,1,,,0,0,,,0,,0,,,
CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,0
CC(C)(CO)C(C(=O)NCCCO)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4,0,,,,,,,,,,,,,,,,,,,
CC1=NC=C(C(=C1O)CO)CO,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,0,,,,,,0,,,,,,,,,,,,,
C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O,1,,,,,,,,,,,,,,,,,,,0
CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=C(C7=NC(=CC8=NC(=C(C4=N5)C)C(C8(C)C)CCC(=O)N)C(C7(C)CC(=O)N)CCC(=O)N)C)[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3],0,,,0,,0,0,0,0,,0,0,,0,0,0,0,0,1,
CC(C)(C1=CC=CC=C1CCC(C2=CC=CC(=C2)C=CC3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O,1,,,,,,,,,,,,,,,,,,,
COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O,1,,,,,,,,,,,,,,,,,,,
C(C(C1C(=C(C(=O)O1)O)O)O)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
C(C(C(C(C(CO)O)O)O)O)O,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,
CCCCCOC(=O)NC1=NC(=O)N(C=C1F)C2C(C(C(O2)C)O)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,
CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,
CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,1,,,,,,,,,,,,,,,,,,,
CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO,1,,,,,,,,,,,,,,,,,,,0
CCOC(=O)CNC(C1CCCCC1)C(=O)N2CCC2C(=O)NCC3=CC=C(C=C3)C(=NO)N,1,,,,,,,,0,,,0,,,0,,,0,,
CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32,1,,,,,,,,,,,,,,,,,,,
CCCC(C)(COC(=O)N)COC(=O)NC(C)C,0,0,,1,0,,0,0,0,,0,0,0,0,0,,0,0,1,0
CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,1,,,,,,,,,,,,,,,,,,,
CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,1,
CC(C)(CO)N.CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Br,0,,,,,,,,,,,,,,,,,,,
CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC,0,,,,,,,,,,,,,,,,,,,
CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C,1,0,0,1,1,0,,1,0,0,0,1,0,,,0,1,,,0
C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,0,,,,,,,,,,,,,,,,,,,
[NH4+].[Cl-],0,,,,,,,,,,,,,,,,,,,
C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N,1,0,0,0,0,0,,,0,0,0,,0,0,,0,0,,,
CCC(CO)NC(=O)C1CN(C2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C,0,0,,0,,,1,0,0,0,0,0,0,0,0,0,0,0,,
CCC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,0,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,,
CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2,0,,,,,,,,,,,,,,,,,,,
C(CC(C(=O)O)N)CN=C(N)N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
C[N+]1=CC=CC(=C1)OC(=O)N(C)C,0,,,,,,,,,,,,,,,,,,,
CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,,,,0,,
CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,0,,,,,,0,,,,,,,,,,,,,
CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C,0,,,,,,,,,,,,,,,,,,,
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,0,,0,,,0,1,0,0,0,0,,0,1,,,0,,,0
CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O,0,,,,,,,,,,,,,,,,,,,
C1=CC=C(C(=C1)C(=O)OCC(CO)O)NC2=C3C=CC(=CC3=NC=C2)Cl,1,,,,,,,,,,,,,,,,,,,
CC(=O)OCC[N+](C)(C)C.[Cl-],0,0,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
CC(CC1=CC=CC=C1)N,1,,,,,,,,,,,,,,,,,,,
CN1CCCC(C1)CN2C3=CC=CC=C3SC4=CC=CC=C42,1,,,,,,,,0,,,,,,0,,,,,
CCCCCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,,0,,0
CCP(CC)CC.CC(=O)OCC1C(C(C(C(O1)[S-])OC(=O)C)OC(=O)C)OC(=O)C.[Au+],1,,,,,,,,,,,,,,,,,,,
C[N+](C)(C)CC(=O)[O-],0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,
CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,0,0,,1,1,,1,,0,,0,0,0,,,,0,0,,0
C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,0,,,,,,,,,,,,,,,,,,,
CC(C(=O)OC(C)(C)CC1=CC=C(C=C1)Cl)N,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0
CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,1,,0,1,1,1,1,1,0,1,0,,0,1,0,,,0,,
CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,0,,,,,,,,,,,,,,,,,,,
CCCCCCCCCCCC(CC1C(C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O,1,0,1,,1,1,1,0,0,0,0,0,0,0,1,0,,,,
CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C,0,0,0,1,1,1,,,0,0,0,,0,1,0,,0,,,
CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,0,0,,0,,0,1,1,0,0,0,0,,,0,,,,,
C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O,0,,,,,,,,,,,,,,,,,,,
CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCC3CCCN3C,0,,,,,,,,,,,,,,,,,,,0
CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O,1,,,,,,,,,,,,,,,,,,,
CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C,0,,,,,,,,0,,,,,,,,,,,0
CC(C(=NO)C)NCC(C)(C)CNC(C)C(=NO)C,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,,
CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],0,,,,,,,,,,,,,,,,,,,
C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,0,,,,,,,,0,,,0,,,0,,,0,,
C(=O)(O)[O-].[Na+],0,,,,,,,,,,,,,,,,,,,
C1=CC(=CC=C1CCN)O,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,,0
C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3,0,,,,,,,,,,,,,,,,,,,
C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,0,,,,,,,,,,,,,,,,,,,
CC1=CC2=C(C=C1CC(=O)C3=C(C=CS3)S(=O)(=O)NC4=C(C(=NO4)C)Cl)OCO2,1,0,1,1,1,1,1,,,0,0,,0,0,,,1,,,
CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-].[Ca+2],0,,,,,,,,,,,,,,,,,,,
COC(=O)C(C1CCCCN1)C2=CC=CC=C2,1,,,,,,,,,,,,,,,,,,,
CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,1,,,,,,,,,,,,,,,,,,,
C(C(F)(F)F)(Cl)Br,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0
CN1C2=C(C=C(C=C2)C(=O)N(CCC(=O)O)C3=CC=CC=N3)N=C1CNC4=CC=C(C=C4)C(=N)N,1,,,,,,1,,,,,,,,,,,,,
CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,1,0,0,0,0,0,0,1,0,,0,,0,,0,0,0,,,0
CCC1=C(NC2=C1C(=O)C(CC2)CN3CCOCC3)C,1,,,,,,,,,,,,,,,,,,,
CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC3=CC=CC=C3)NC(=O)C(C(C)C)N4CCCNC4=O)O,1,0,0,1,1,1,1,1,0,0,0,,0,1,,0,,,,
CC1C(C(CC(O1)OC2CC(OC(C2O)C)OC3=CC4=CC5=C(C(=O)C(C(C5)C(C(=O)C(C(C)O)O)OC)OC6CC(C(C(O6)C)O)OC7CC(C(C(O7)C)O)OC8CC(C(C(O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O,1,,,,,,,,,,,,,,,,,,,
CC1=CC(=CC(=C1NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C)C=CC#N,1,,,,,,,,,,,,,,,,,,,
CC1CC2=C(CCC(=O)C2)C3C1C4CCC(C4(CC3)C)(C#C)O,1,0,1,1,1,,1,,0,,1,0,0,1,1,,0,,,
CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,1,,,,,,,,,,,,,,,,,,,
C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N,1,,,,,,,,0,,,0,,,0,,,0,,
CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4,0,,,,,,,,,,,,,,,,,,,0
C1CC(OC1CO)N2C=CC(=NC2=O)N,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC(=N3)C=CC(=O)O,0,,,,,,,,0,,,0,,,0,,,0,,
CCC1(C(=O)NC(=O)NC1=O)CCC(C)C,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,
CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C,0,,,,,,1,,0,,,0,,,0,,,1,,
CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C,0,0,0,0,,1,,,,0,0,,0,0,,0,0,,,
CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C,0,,,,,,0,,,,,,,,,,,,,
CCCCC1(C(=O)NC(=O)NC1=O)CC,0,,,,,,,,,,,,,,,,,,,
C(C(Cl)(Cl)Cl)(O)O,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0
C(CCl)NC(=O)N(CCCl)N=O,0,0,,0,0,,0,1,0,,0,0,0,0,0,0,0,0,0,0
CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O,0,,,,,,,,,,,,,,,,,,,
CC1(CC1C(=O)NC(=CCCCCSCC(C(=O)O)N)C(=O)O)C,0,,,,,,,,,,,,,,,,,,,
COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F,0,,,,,,,,,,,,,,,,,,,
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,0,,,,,,,,,,,,,,,,,,,
CC(C)C1=NC(=CS1)CN(C)C(=O)NC(CCN2CCOCC2)C(=O)NC(CCC(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5,0,,,,,,,,,,,,,,,,,,,
CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C,0,,,,,,,,,,,,,,,,,,,
CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,0,,0,,1,0,0,1,0,,,,,1,1,,1,,1,0
CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,0,,,,,,,,0,,,0,,,,,,0,,
CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC,0,,,,,,,,,,,,,,,,,,,
CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O,0,,,,,,,,,,,,,,,,,,,
CN1C2CCC1CC(C2)OC(=O)C(C3=CC=CC=C3)O,0,,,,,,,,0,,,0,,,0,,,0,,
CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,0,,,,,,,,,,,,,,,,,,0,
CC(C)[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C,0,,,,,,0,,,,,,,,,,,,,
C1=CC(=C(C=C1CC(C(=O)O)N)O)O,0,,,,,,,,0,,,0,,,0,,,0,,0
C1CSC2=NC(CN21)C3=CC=CC=C3,0,,,,,,0,,,,,,,,,,,,,
