smiles,±Í«©,Caspase-3/7 HepG2,CYP1A2 Antag,CYP2C19 Antag,CYP2C9 Antag,CYP3A4 Antag,CYP3A7 Antag,ARE Agon,Mito Membrane Disrupt,ER Stress,ER-beta Agon,PPARg Agon,RAR Agon,ERR Antag,GR Antag,PPARd Antag,PPARg Antag,TR Antag,MDR-1,HPGD Inhib
C1CC(C(OC1CN)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CO)O)N)O)NC(=O)C(CCN)O)N)N,1,,,,,,,,,,,,,,,,,,,
CCOC(=O)OC(C)OC(=O)C1C(SC2N1C(=O)C2NC(=O)C(C3=CC=CC=C3)N)(C)C,1,,,,,,,,,,,,,,,,,,,
CC1=C(C(C(=C(N1)N)C(=O)OC2CN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC(C)C,1,1,,1,1,1,1,1,1,,0,,,1,,0,,,,
CC1=C(C(C(=C(N1)C)C(=O)OC2CCCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC,1,,,,,,,,,,,,,,,,,,,
CC#CCC(C)C(C=CC1C(CC2C1C3=CC=CC(=C3O2)CCCC(=O)O)O)O,1,,,,,,,,,,,,,,,,,,,
CC1(C2C1C(N(C2)C(=O)C(C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C,1,,,,,,,,,,,,,,,,,,,
C1C(=O)NC2=C(C=C(C=C2)Br)C(=N1)C3=CC=CC=N3,1,,,,,,,,,,,,,,,,,,,
CN(CC1=C(C(=CC(=C1)Br)Br)N)C2CCCCC2,1,,,,,,,,,,,,,,,,,,,
CC(C)C(C(=O)NC(=O)N)Br,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,,
CC1=NN=C2N1C3=C(C=C(S3)Br)C(=NC2)C4=CC=CC=C4Cl,1,,,,,,,,0,,,0,,,1,,,,,
CC(C)(C(=O)NC(CS)C(=O)O)S,1,,,,,,,,0,,,0,,,0,,,0,,
CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O,1,,,,,,,,,,,,,,,,,,,
COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC,1,,,,,,,,,,,,,,,,,,,0
CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC)C)OC,1,,,,,,,,,,,,,,,,,,,
CCC=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O,1,,,,,,,,,,,,,,,,,,,
CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)O,1,,,,,,,,,,,,,,,,,,,
CON=C(C1=NSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=C5C=CC=NN5C=C4)C(=O)[O-],1,,,,,,,,,,,,,,,,,,,
CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC5=C4CCC5)C(=O)[O-],1,,,,,,,,,,,,,,,,,,,
CCN(CC)C(=O)NC1=CC(=C(C=C1)OCC(CNC(C)(C)C)O)C(=O)C,1,,,,,,,,,,,,,,,,,,,
CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)CCC34C)Cl)C)O,1,,,,,,,,0,,,0,,,1,,,1,,
C1CN=C(N1)C2CC2(C3=CC=CC=C3)C4=CC=CC=C4,1,,,,,,,,,,,,,,,,,,,
CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,1,,,,,,,,0,,,0,,,0,,,0,,
CC1=C(C(C(=C(N1)C)C(=O)OCC=CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OCCOC,1,0,1,1,1,1,1,1,1,0,0,,0,1,1,0,1,,,
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)F)C,1,,,,,,,,0,,,,,,,,,0,,
C(P(=O)(O)O)(P(=O)(O)O)(Cl)Cl,1,,,,,,,,,,,,,,,,,,,
C1CCN(CC1)CCOC(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,1,,,,,,,,,,,,,,,,,,,
CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,1,,,,,,,,,,,,,,,,,,,
COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,1,1,1,1,1,1,,1,1,,0,1,1,1,,,,,,1
CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)C#N)CN(C)C,1,,,,,,,,,,,,,,,,,,,
C1C2CC(C1C=C2)C3NC4=CC(=C(C=C4S(=O)(=O)N3)S(=O)(=O)N)Cl,1,0,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0
CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CCCCC34,1,,,,,,,,0,,,0,,,,,,,,
CC(=O)OC1=CC=CC2=C1C(=O)C3=C(C2=O)C=C(C=C3OC(=O)C)C(=O)O,1,0,0,0,,0,1,1,0,0,0,0,0,1,0,,0,0,,
CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(CC4)O,1,,,,,,,,,,,,,,,,,,,
CCC1C(C2C(C(C(CC(C(C(C(C(C(=O)O1)C)OC3CC(C(C(O3)C)O)(C)OC)C)OC4C(C(CC(O4)C)N(C)C)O)(C)O)C)NC(O2)COCCOC)C)(C)O,1,,,,,,,,,,,,,,,,,,,0
C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,1,0,,0,0,,1,0,0,0,0,0,0,1,0,,0,,,0
CC1C(C(C(O1)N2C=C(C(=O)NC2=O)F)O)O,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0
C1=CC(=C(C=C1C(C(C(=O)O)N)O)O)O,1,,,,,,,,,,,,,,,,,,,
CC(=O)C1CCC2C1(CCC3C2C=CC4=CC(=O)CCC34C)C,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,,
CC1=NN(C(=O)C1)C2=CC=CC=C2,1,0,,1,1,,1,0,0,0,0,0,0,1,0,,,0,,0
CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)N=NC3=CC=CC(=C3O)C4=CC(=CC=C4)C(=O)O)C,1,0,0,0,,0,1,,,0,0,,1,0,,,,,,
CC1CC2CCC3C(=C)CC(O3)CCC45CC6C(O4)C7C(O6)C(O5)C8C(O7)CCC(O8)CC(=O)CC9C(CC(C1=C)O2)OC(C9OC)CC(CN)O.CS(=O)(=O)O,1,,,,,,,,,,,,,,,,,,,
C1C2C3=CC=CC=C3CC4=CC=CC=C4N2C(=N1)N,1,,,,,,,,,,,,,,,,,,,
CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2,1,,,,,,,,,,,,,,,,,,,
CCO,1,0,,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,0
CCOC(=O)C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F,1,,,,,,,,,,,,,,,,,,,
C(CO)O,1,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0
CCC1=CC2=C(S1)N3C(=NN=C3CN=C2C4=CC=CC=C4Cl)C,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,,
CC1=NC=C(C=C1)C2=C(C=C(C=N2)Cl)C3=CC=C(C=C3)S(=O)(=O)C,1,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,,
COC1(C2N(C1=O)C(=C(CO2)CSC3=NN=NN3CCO)C(=O)O)NC(=O)CSC(F)F,1,,,,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=O)C(C2=O)C3=CC=C(C=C3)F,1,,,,,,,,0,,,0,,,0,,,0,,
CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F,1,,,,,,,,,,,,,,,,,,,
CCOC(=O)NC1=C(N=C(C=C1)NCC2=CC=C(C=C2)F)N,1,,,,,,,,,,,,,,,,,,,
CN(CC1=C(C=CC=C1Cl)NC(=O)C2=CC=CC=C2)CC(=O)N3CCOCC3,1,,,,,,,,,,,,,,,,,,,
C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)OP(=O)(O)O,1,,,,,,,,0,,,0,,,0,,,0,,
C(CO)CSCC(C(=O)O)N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
CC(C)C(=O)OC(C)OC(=O)NCC1(CCCCC1)CC(=O)O,1,,,,,,,,,,,,,,,,,,,
CCOC(=O)C1=CC=C(C=C1)OC(=O)CCCCCN=C(N)N,1,,,,,,,,,,,,,,,,,,,0
CC1C2=C(CN1)C=C(C=C2)C3=C(C4=C(C=C3)C(=O)C(=CN4C5CC5)C(=O)O)OC(F)F,1,,,,,,,,,,,,,,,,,,,
C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,1,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,,
CC(CCCC(C)(C)O)N,1,,,,,,,,,,,,,,,,,,,
CCCCN(CCCC)CCC(C1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)Cl)Cl)C(F)(F)F)O,1,,,,,,,,,,,,,,,,,,,
C(C(CO)O)O,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0
CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,1,,,,,,,,,,,,,,,,,,,1
CC(C)C1=NN2C=CC=CC2=C1C(=O)C(C)C,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
CC#CCC(C)C(C=CC1C(CC2C1CC(=CCCCC(=O)O)C2)O)O,1,,,,,,,,0,,,0,,,0,,,0,,
C1=CC(=C(C=C1Cl)C2=NC(=NC(=N2)N)N)Cl,1,,,,,,,,,,,,,,,,,,,
CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CN)O)O)O)N)NC(=O)C(CN)O)O,1,,,,,,,,,,,,,,,,,,,
C1C(C2C(O1)C(CO2)O)O,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C=C2)OC)OC,1,,,,,,,,,,,,,,,,,,,
C1CCN(CC1)CC2=CC(=NC=C2)OCC=CCNC(=O)CS(=O)CC3=CC=CO3,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(C(C)O)C(=O)N,1,,,,,,,,,,,,,,,,,,,
CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC,1,,,,,,,,,,,,,,,,,,,
C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,1,,,,,,,,,,,,,,,,,,,
C1C(OC(C1F)N2C=NC3=C(N=CN=C32)N)CO,1,,,,,,,,,,,,,,,,,,,
CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3Cl,1,,,,,,,,,,,,,,,,,,,
CN1C(=C(C2=C(S1(=O)=O)C=C(S2)Cl)O)C(=O)NC3=CC=CC=N3,1,,,,,,,,,,,,,,,,,,,
CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)O,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
CC1=C(C(C(=C(N1)C)C(=O)OCCN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC,1,,,,,,0,,,,,,,,,,,,,
C1CN2C(=N1)C3=CC=CC=C3C2(C4=CC=C(C=C4)Cl)O,1,,,,,,,,,,,,,,,,,,,
CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,1,,,,,,1,,0,,,0,,,0,,,0,,
C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53,1,1,0,0,0,0,,,0,,,,,,,1,,,,
CS(=O)(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)C(=O)N,1,,,,,,,,,,,,,,,,,,,
C1CCC2CN(CC2C1)C(=O)CC(CC3=CC=CC=C3)C(=O)O,1,,,,,,,,,,,,,,,,,,,
C1=NC(=C(N1C2C(C(C(O2)CO)O)O)O)C(=O)N,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
CCOC(=NC1=C[N+](=NO1)N2CCOCC2)[O-],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
C1=CC(=CC=C1C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N)N=C(N)N,1,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32,1,,,,,,1,,,,,,,,,,,,,
CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34,1,0,0,1,,,1,1,0,0,1,0,0,1,1,,0,1,,0
CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3,1,,,,,,,,,,,,,,,,,,,0
CCNC1CC(C(C(C1OC2C(C(C(CO2)(C)O)NC)O)O)OC3C(CC=C(O3)CN)N)N,1,,,,,,,,,,,,,,,,,,,
CN1CC(CC2(C1CC3=CN(C4=CC=CC2=C34)C)OC)COC(=O)C5=CC(=CN=C5)Br,1,0,,1,0,1,1,0,0,0,0,0,0,0,0,,0,,,0
C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,1,0,0,1,1,1,1,0,,0,0,0,0,,1,0,0,,,0
C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3,1,,,,,,,,0,,,0,,,1,,,,,
CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,,0,1,,
CN(C)CCC=C1C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O,1,,,,,,,,,,,,,,,,,,,
C1CN(CCN1CCCN2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4)C5=CC=CC=C5,1,1,0,,1,0,1,,0,0,0,,,1,1,0,,,,0
CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3,1,,0,1,1,1,1,,0,0,,,,1,,0,0,,,
C1=CC(=CC=C1CN2C=CN=C2)C=CC(=O)O,1,,,,,,,,,,,,,,,,,,,
C1=CC=C(C=C1)CCN=C(N)N=C(N)N,1,,,,,,,,,,,,,,,,,,,0
CC1COC2=C3N1C=C(C(=O)C3=CC(=C2C4(CC4)N)F)C(=O)O,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,
CCC(CC)C(C1C(CC(C1O)C(=O)O)N=C(N)N)NC(=O)C,1,,,,,,,,,,,,,,,,,,,
CCC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,1,,,,,,,,,,,,,,,,,,,
CNCC(C1=CC(=CC=C1)O)O,1,,,,,,,,,,,,,,,,,,,
C1=C(C=C(C=C1O)O)O,1,,,,,,,,,,,,,,,,,,,
C1=CC(=CN=C1)CN,1,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
CC1=C(C(=CC=C1)C)NC(=O)CC23CCCN2CCC3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
CCC1C=C(CC(CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC1=O)O)C)C(=CC4CCC(C(C4)OC)Cl)C)O)C)OC)OC)C)C,1,,,,,,,,,,,,,,,,,,,
CC1(C2CCC(C1C2)CCOCC[N+]3(CCOCC3)CC4=CC(=C(C=C4Br)OC)OC)C,1,,,,,,,,,,,,,,,,,,,
C1CC(=O)N(C1)CC(=O)N,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO,1,0,,0,0,0,1,0,0,0,0,0,,0,0,,,,,0
C1CN(CCN1C(=O)CCBr)C(=O)CCBr,1,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,
CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)OC6CCCCO6,1,1,0,,1,1,1,,0,,,0,0,1,,,,,,
CC(C1=CC2=C(C=C1)OC3=C(C2)C=CC=N3)C(=O)O,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,
C1CC1CN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4,1,0,,1,1,,,1,0,,0,0,0,1,,0,1,1,,
CCN(CC)CC(=O)OC1=CC=C(C=C1)NC(=O)C,1,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,
CCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OC3CCN(CC3)C,1,,,,,,,,,,,,,,,,,,,
CC1=NC2=C(C=C(C=C2)CN(C)C3=CC=C(S3)C(=O)NC(CCC(=O)O)C(=O)O)C(=O)N1,1,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
C1CC1C(C2CC2)NC3=NCCO3,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,,0
C1=CC=C2C(=C1)C(=CC(=O)N2)CC(C(=O)O)NC(=O)C3=CC=C(C=C3)Cl,1,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,,0
C1COCC(=O)N1C2=CC=C(C=C2)N3CC(OC3=O)CNC(=O)C4=CC=C(S4)Cl,1,,,,,,,,,,,,,,,,,,,
C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC(=O)CO,1,,,,,,,,,,,,,,,,,,,
C1=CC=C(C(=C1)C(=O)O)O,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,
CN(C)CC(COC1=CC=CC=C1CCC2=CC(=CC=C2)OC)OC(=O)CCC(=O)O,1,,,,,,,,,,,,,,,,,,,
CC(=CCOC1=CC=C(C=C1)C=CC(=O)C2=C(C=C(C=C2)OCC=C(C)C)OCC(=O)O)C,1,0,0,,1,0,1,1,0,0,,,0,,1,,1,,,1
CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,
CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,1,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,0
CCOCC(COC1=CC=C(C=C1)NC(=O)CC[S+](C)C)O,1,,,,,,,,,,,,,,,,,,,
C1CC2CC1C3C2C(=O)N(C3=O)CCCCN4CCN(CC4)C5=NC=CC=N5,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,,
CCCC(C(=O)C(=O)NC1CC1)NC(=O)C2C3CCCC3CN2C(=O)C(C(C)(C)C)NC(=O)C(C4CCCCC4)NC(=O)C5=NC=CN=C5,1,,,,,,,,,,,,,,,,,,,
CCOC(=O)C(CCC1=CC=CC=C1)NC2CSC(CN(C2=O)CC(=O)O)C3=CC=CS3,1,,,,,,1,,,,,,,,,,,,,
CC(=CCCC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C)C,1,0,,,1,,,,0,0,0,0,0,0,0,0,0,,,
CN1C=NC2=C1C(=O)NC(=O)N2C,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,0
CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)OC4C(C(C(C(O4)CO)O)O)O,1,,,,,,,,0,,,0,,,0,,,0,,
CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC,1,,,,,,,,,,,,,,,,,,,0
CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O,1,0,1,1,1,0,0,,,0,0,0,1,0,0,0,0,0,,
CC1=C(C(=CC=C1)C)NC(=O)C(C)N,1,,,,,,,,,,,,,,,,,,,
C[N+]12CCCCC1CCC(=C(C3=CC=CS3)C4=CC=CS4)C2,1,,,,,,,,,,,,,,,,,,,
CC1=CC2=C(C3C4C5C6=C(C(=C7C(=C6C(N4C(C(C2)N3C)O)COC(=O)C8(CS5)C9=CC(=C(C=C9CCN8)O)OC)OCO7)C)OC(=O)C)C(=C1OC)O,1,,,,,,,,0,,,,,,,,,,,
COC1=C(C=C(C=C1)C=CC(=O)NC2=CC=CC=C2C(=O)O)OC,1,,,,,,,,0,,,,,,,,,1,,0
CCN(CC)C1=CC(=NC2=NC=NN12)C,1,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,,0
C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl,1,0,0,,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0
CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C,1,,,,,,,,,,,,,,,,,,,
COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC,1,,,,,,,,,,,,,,,,,,,0
COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCCNC2,1,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,
CCCC(CCC)C(=O)N,1,,,,,,0,,0,,,0,,,0,,,0,,
CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC,1,,,,,,,,0,,,0,,,0,,,0,,0
C1C(C(C(C(C1(CO)O)O)O)O)NC(CO)CO,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O,1,,,,,,,,,,,,,,,,,,,
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,1,,,,,,,,,,,,,,,,,,,
CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C,1,,,,,,,,,,,,,,,,,,,0
CC(C1=CC2=C(C=C1)SC3=CC=CC=C3C(=O)C2)C(=O)O,1,0,,0,,0,,0,0,0,0,1,0,0,0,0,1,,,
CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,1,,,,,,,,,,,,,,,,,,,0
